pair,regime,regime_label,start,end,days,mean_basis_rate,min_basis_rate,max_basis_rate
IH+50ETF,1,premium,2019-08-02,2019-08-05,2,0.021823035337865046,0.01570539153660743,0.02794067913912266
IH+50ETF,0,neutral,2019-08-06,2019-08-07,2,-0.09868603080371083,-0.1680320636747209,-0.029339997932700757
IH+50ETF,-1,discount,2019-08-08,2019-08-23,12,-0.16201542121904708,-0.6662042258036526,-0.005762937010404166
IH+50ETF,0,neutral,2019-08-26,2019-08-26,1,0.01008445759326827,0.01008445759326827,0.01008445759326827
IH+50ETF,-1,discount,2019-08-27,2019-09-05,8,-0.033343407527840555,-0.08598970213045383,-0.006164797331093118
IH+50ETF,0,neutral,2019-09-06,2019-09-11,4,0.04990650782017754,-0.0015192656050940327,0.08784522061302698
IH+50ETF,1,premium,2019-09-12,2019-09-17,3,0.055472638609780155,0.02721918442301924,0.09310116493169897
IH+50ETF,0,neutral,2019-09-18,2019-09-18,1,-0.1428136559595808,-0.1428136559595808,-0.1428136559595808
IH+50ETF,1,premium,2019-09-19,2019-09-27,7,0.047485841165487395,0.012752856804404376,0.17204058895752555
IH+50ETF,0,neutral,2019-09-30,2019-10-08,2,-0.05713538877379148,-0.06263804235180931,-0.051632735195773646
IH+50ETF,-1,discount,2019-10-09,2019-10-17,7,-0.14254637405530163,-0.29567150870629644,-0.019886697987403036
IH+50ETF,0,neutral,2019-10-18,2019-10-25,6,0.00834022030573209,-0.007290309536118783,0.030865450387575804
IH+50ETF,1,premium,2019-10-28,2019-11-04,6,0.02578979912662215,0.0048730044157484255,0.051541662914159396
IH+50ETF,0,neutral,2019-11-05,2019-11-08,4,0.0029665747882843298,-0.015296747974721095,0.019701723308663745
IH+50ETF,1,premium,2019-11-11,2020-01-14,46,0.06420127830212512,0.0023744837799777666,0.30429615547734895
IH+50ETF,0,neutral,2020-01-15,2020-01-15,1,-0.18765776459555214,-0.18765776459555214,-0.18765776459555214
IH+50ETF,1,premium,2020-01-16,2020-01-23,6,0.14011636113536777,0.01523595899342772,0.5922167209949297
IH+50ETF,0,neutral,2020-02-03,2020-02-04,2,-0.31895117855036254,-0.5559956942569786,-0.08190666284374651
IH+50ETF,-1,discount,2020-02-05,2020-02-14,8,-0.03944733018458032,-0.12561907558168037,-0.005718616811521936
IH+50ETF,0,neutral,2020-02-17,2020-02-17,1,0.01423736914289105,0.01423736914289105,0.01423736914289105
IH+50ETF,-1,discount,2020-02-18,2020-02-18,1,-0.0069641291735849445,-0.0069641291735849445,-0.0069641291735849445
IH+50ETF,0,neutral,2020-02-19,2020-02-26,6,0.027294764819951578,-0.006395503535330374,0.07209877618201599
IH+50ETF,1,premium,2020-02-27,2020-03-02,3,0.017540966243547392,0.010315613477716389,0.027395341644672538
IH+50ETF,0,neutral,2020-03-03,2020-03-03,1,-0.012352459639283477,-0.012352459639283477,-0.012352459639283477
IH+50ETF,1,premium,2020-03-04,2020-03-05,2,0.02546758754491972,0.0029006461631346757,0.04803452892670476
IH+50ETF,0,neutral,2020-03-06,2020-03-17,8,-0.21197225733579408,-0.8417524209460401,0.08251947839798524
IH+50ETF,-1,discount,2020-03-18,2020-07-03,72,-0.20122612875116175,-1.7618667360724793,-0.011958881783303649
IH+50ETF,0,neutral,2020-07-06,2020-07-09,4,0.08078976565549942,-0.20531751853871036,0.6727386559534003
IH+50ETF,-1,discount,2020-07-10,2020-07-16,5,-0.45374386089205093,-1.0852051368433555,-0.14918517950417465
IH+50ETF,0,neutral,2020-07-17,2020-07-17,1,0.014415853038715246,0.014415853038715246,0.014415853038715246
IH+50ETF,-1,discount,2020-07-20,2020-07-24,5,-0.01581629116339473,-0.03103483662899357,-0.009405359072759502
IH+50ETF,0,neutral,2020-07-27,2020-08-06,9,-0.01211090327101337,-0.060237242287722106,0.02901983787906379
IH+50ETF,-1,discount,2020-08-07,2020-08-13,5,-0.09266224797879172,-0.18072887315666036,-0.04255167936511296
IH+50ETF,0,neutral,2020-08-14,2020-08-17,2,0.11947370639554214,0.11073064378260146,0.1282167690084828
IH+50ETF,-1,discount,2020-08-18,2020-08-20,3,-0.29202231446431454,-0.5852544974240139,-0.10160997225415289
IH+50ETF,0,neutral,2020-08-21,2020-08-21,1,0.03159911609342956,0.03159911609342956,0.03159911609342956
IH+50ETF,-1,discount,2020-08-24,2020-08-24,1,-0.036744564349954476,-0.036744564349954476,-0.036744564349954476
IH+50ETF,0,neutral,2020-08-25,2020-09-07,10,-0.03450062803562077,-0.1596578016958333,0.044044135019166215
IH+50ETF,-1,discount,2020-09-08,2020-09-17,8,-0.2734042325478372,-0.990653739051787,-0.04471866883428802
IH+50ETF,0,neutral,2020-09-18,2020-09-18,1,0.025312287267988537,0.025312287267988537,0.025312287267988537
IH+50ETF,-1,discount,2020-09-21,2020-09-28,6,-0.04137740756192775,-0.08479917386025687,-0.01553003709531725
IH+50ETF,0,neutral,2020-09-29,2020-09-29,1,0.016481276752134774,0.016481276752134774,0.016481276752134774
IH+50ETF,-1,discount,2020-09-30,2020-10-09,2,-0.1394514470594354,-0.1501670639700892,-0.12873583014878165
IH+50ETF,0,neutral,2020-10-12,2020-10-19,6,0.0034153853507750812,-0.12897169450324303,0.13335684660558866
IH+50ETF,-1,discount,2020-10-20,2020-10-22,3,-0.015562989883861143,-0.028324421681534026,-0.00726492982236137
IH+50ETF,0,neutral,2020-10-23,2020-10-23,1,0.039376187014565536,0.039376187014565536,0.039376187014565536
IH+50ETF,-1,discount,2020-10-26,2020-10-27,2,-0.01714185529143207,-0.029784639931705874,-0.0044990706511582705
IH+50ETF,0,neutral,2020-10-28,2020-11-20,18,0.028007342840201052,-0.12782196271983212,0.5934163235927931
IH+50ETF,1,premium,2020-11-23,2020-11-24,2,0.03137995323159509,0.02459467271509951,0.03816523374809068
IH+50ETF,0,neutral,2020-11-25,2020-11-27,3,0.03599423290068312,0.0009034507284447421,0.08518096422004842
IH+50ETF,1,premium,2020-11-30,2021-01-04,25,0.0841650001902578,0.010953870701995562,0.6920208199353992
IH+50ETF,0,neutral,2021-01-05,2021-01-13,7,0.09811007902278825,-0.07390264777804234,0.37090957631179816
IH+50ETF,1,premium,2021-01-14,2021-01-22,7,0.05009513070047067,0.014217810929991479,0.19593906237468686
IH+50ETF,0,neutral,2021-01-25,2021-02-09,12,-0.018071880188317947,-0.16061906199773138,0.05592683786496647
IH+50ETF,-1,discount,2021-02-10,2021-02-19,3,-0.29748582307246946,-0.8219170186646323,-0.014577220022638858
IH+50ETF,0,neutral,2021-02-22,2021-03-15,16,-0.022706379545311767,-0.18051967446863398,0.03377454059028726
IH+50ETF,-1,discount,2021-03-16,2021-03-23,6,-0.2478593393270587,-0.7280447483051065,-0.03970738026971708
IH+50ETF,0,neutral,2021-03-24,2021-03-26,3,-0.01571994447182706,-0.04172874560146471,0.007363582402287048
IH+50ETF,-1,discount,2021-03-29,2021-04-09,9,-0.10423123872504785,-0.20877636517124581,-0.04102930471413388
IH+50ETF,0,neutral,2021-04-12,2021-04-13,2,0.2186942935545855,0.18161518078519073,0.25577340632398027
IH+50ETF,1,premium,2021-04-14,2021-04-15,2,0.34016322813489186,0.13251970256304596,0.5478067537067378
IH+50ETF,0,neutral,2021-04-16,2021-04-21,4,-0.012282976500988111,-0.03121509560181189,0.006407390053107441
IH+50ETF,-1,discount,2021-04-22,2021-04-27,4,-0.014821941397270276,-0.029331242646323794,-0.003241569890758224
IH+50ETF,0,neutral,2021-04-28,2021-05-13,9,0.0038296302003080433,-0.03236038192928693,0.0337953947912542
IH+50ETF,1,premium,2021-05-14,2021-05-17,2,0.07492741721434787,0.038411943610151045,0.11144289081854471
IH+50ETF,0,neutral,2021-05-18,2021-05-18,1,-0.03285831588719768,-0.03285831588719768,-0.03285831588719768
IH+50ETF,1,premium,2021-05-19,2021-05-19,1,0.011582534792152072,0.011582534792152072,0.011582534792152072
IH+50ETF,0,neutral,2021-05-20,2021-05-21,2,-0.13019575581884074,-0.20779169196240724,-0.052599819675274245
IH+50ETF,-1,discount,2021-05-24,2021-05-24,1,-0.04857277804475653,-0.04857277804475653,-0.04857277804475653
IH+50ETF,0,neutral,2021-05-25,2021-05-25,1,0.02010946939091658,0.02010946939091658,0.02010946939091658
IH+50ETF,-1,discount,2021-05-26,2021-05-26,1,-0.005824076871863145,-0.005824076871863145,-0.005824076871863145
IH+50ETF,0,neutral,2021-05-27,2021-05-27,1,0.019300687279005267,0.019300687279005267,0.019300687279005267
IH+50ETF,-1,discount,2021-05-28,2021-06-15,12,-0.05970323015232725,-0.21380296515378347,-0.01497847494708611
IH+50ETF,0,neutral,2021-06-16,2021-06-16,1,0.10261199281753836,0.10261199281753836,0.10261199281753836
IH+50ETF,-1,discount,2021-06-17,2021-07-15,21,-0.14036140105704564,-0.5838593313757781,-0.0028943067683700023
IH+50ETF,0,neutral,2021-07-16,2021-07-26,7,-0.0028725849338711944,-0.016406525225100846,0.015337501487766636
IH+50ETF,-1,discount,2021-07-27,2021-08-30,25,-0.11759720323002787,-0.5798583496996406,-0.014797042425700874
IH+50ETF,0,neutral,2021-08-31,2021-09-02,3,0.023972388894619525,0.005318702772628681,0.050979968619543
IH+50ETF,1,premium,2021-09-03,2021-09-03,1,0.01375852152828335,0.01375852152828335,0.01375852152828335
IH+50ETF,0,neutral,2021-09-06,2021-09-06,1,-0.01827014066725599,-0.01827014066725599,-0.01827014066725599
IH+50ETF,1,premium,2021-09-07,2021-09-07,1,0.013643863753238233,0.013643863753238233,0.013643863753238233
IH+50ETF,0,neutral,2021-09-08,2021-09-08,1,-0.010031598098686097,-0.010031598098686097,-0.010031598098686097
IH+50ETF,1,premium,2021-09-09,2021-09-15,5,0.07812609143761955,0.005622950326374134,0.20461582952967747
IH+50ETF,0,neutral,2021-09-16,2021-09-16,1,-0.025676217937383637,-0.025676217937383637,-0.025676217937383637
IH+50ETF,1,premium,2021-09-17,2021-09-29,7,0.06416983393509432,0.022144259388061326,0.1524454150513354
IH+50ETF,0,neutral,2021-09-30,2021-09-30,1,-0.014939455143038856,-0.014939455143038856,-0.014939455143038856
IH+50ETF,1,premium,2021-10-08,2021-10-08,1,0.08627377342960633,0.08627377342960633,0.08627377342960633
IH+50ETF,0,neutral,2021-10-11,2021-10-21,9,-0.026389148482866307,-0.3696969994382817,0.05533906641107587
IH+50ETF,1,premium,2021-10-22,2021-11-05,11,0.042297697409567486,0.006866772538153846,0.09674951340129347
IH+50ETF,0,neutral,2021-11-08,2021-11-12,5,0.05238873853259389,-0.008787645228676002,0.16108818955948725
IH+50ETF,1,premium,2021-11-15,2021-11-16,2,0.22703691884412347,0.22592342695795578,0.22815041073029113
IH+50ETF,0,neutral,2021-11-17,2021-11-18,2,-0.13086223588708518,-0.1936238446716051,-0.06810062710256526
IH+50ETF,1,premium,2021-11-19,2022-01-12,38,0.07521238571383762,0.014568379763494267,0.24958596893632465
IH+50ETF,0,neutral,2022-01-13,2022-01-14,2,-0.015893146999492763,-0.016580896509925704,-0.015205397489059823
IH+50ETF,1,premium,2022-01-17,2022-01-17,1,0.023652545449698904,0.023652545449698904,0.023652545449698904
IH+50ETF,0,neutral,2022-01-18,2022-01-18,1,-0.029835969222893728,-0.029835969222893728,-0.029835969222893728
IH+50ETF,1,premium,2022-01-19,2022-01-27,7,0.05046998166698071,0.009304373716682874,0.09306745304193954
IH+50ETF,0,neutral,2022-01-28,2022-01-28,1,-0.07729114516336322,-0.07729114516336322,-0.07729114516336322
IH+50ETF,1,premium,2022-02-07,2022-02-14,6,0.024446413390708896,0.0022721499775462325,0.06784025242207467
IH+50ETF,0,neutral,2022-02-15,2022-02-16,2,-0.05621427886706805,-0.09345061334701947,-0.018977944387116627
IH+50ETF,-1,discount,2022-02-17,2022-02-17,1,-0.13940295530597463,-0.13940295530597463,-0.13940295530597463
IH+50ETF,0,neutral,2022-02-18,2022-02-21,2,0.05923898535788492,0.054423958679397075,0.06405401203637276
IH+50ETF,1,premium,2022-02-22,2022-03-04,9,0.04710469344198994,0.026439524194201487,0.08216256776924599
IH+50ETF,0,neutral,2022-03-07,2022-03-08,2,-0.07568268338826843,-0.11322650628109371,-0.03813886049544315
IH+50ETF,-1,discount,2022-03-09,2022-03-10,2,-0.07959757321983621,-0.07977550907007493,-0.0794196373695975
IH+50ETF,0,neutral,2022-03-11,2022-03-11,1,0.09737560470305297,0.09737560470305297,0.09737560470305297
IH+50ETF,-1,discount,2022-03-14,2022-03-15,2,-0.6351710722183689,-1.071021513533609,-0.19932063090312888
IH+50ETF,0,neutral,2022-03-16,2022-03-16,1,0.04977783911174153,0.04977783911174153,0.04977783911174153
IH+50ETF,-1,discount,2022-03-17,2022-03-17,1,-0.18469350513053442,-0.18469350513053442,-0.18469350513053442
IH+50ETF,0,neutral,2022-03-18,2022-03-22,3,-0.03845250538495557,-0.06090290470859072,0.0010924585571329033
IH+50ETF,-1,discount,2022-03-23,2022-03-29,5,-0.03785693714182237,-0.060403363805972735,-0.0033195061673065157
IH+50ETF,0,neutral,2022-03-30,2022-03-31,2,0.0393726989404121,0.030569897484371722,0.04817550039645248
IH+50ETF,-1,discount,2022-04-01,2022-04-07,3,-0.029100484218563316,-0.07887850382175457,-0.002702129163332928
IH+50ETF,0,neutral,2022-04-08,2022-04-11,2,0.0722460079605225,0.06543006886833219,0.0790619470527128
IH+50ETF,1,premium,2022-04-12,2022-04-22,9,0.09976959406825915,0.014915699940938401,0.45895217997946314
IH+50ETF,0,neutral,2022-04-25,2022-05-06,7,-0.00028523301938054065,-0.061017048957605916,0.05422479335272548
IH+50ETF,-1,discount,2022-05-09,2022-05-19,9,-0.12083433724755481,-0.2077077584277176,-0.015383977402321315
IH+50ETF,0,neutral,2022-05-20,2022-05-24,3,-0.03008446701056648,-0.06785575697041325,0.005312275588969377
IH+50ETF,-1,discount,2022-05-25,2022-06-13,13,-0.09729346505837233,-0.15530725721615696,-0.04709496960656914
IH+50ETF,0,neutral,2022-06-14,2022-06-14,1,0.11037411386930919,0.11037411386930919,0.11037411386930919
IH+50ETF,-1,discount,2022-06-15,2022-07-15,23,-0.31699394298334516,-1.853834954592063,-0.03023733375311679
