trade_date,theoretical,execution_drag,execution_adjusted
2019-06-17,0.00020189136838460206,0.0,0.00020189136838460206
2019-06-18,-0.00038417100881591706,0.0,-0.00038417100881591706
2019-06-19,0.0011364948268859872,0.00016852627946765177,0.0009679685474183353
2019-06-20,0.0001345840336431378,0.0001675926421117385,-3.300860846860076e-05
2019-06-21,0.0006498736009579898,0.0,0.0006498736009579898
2019-06-24,-0.00026122087975384274,0.0,-0.00026122087975384274
2019-06-25,0.0004465865884081434,0.0,0.0004465865884081434
2019-06-26,0.0018372797178755787,0.0,0.0018372797178755787
2019-06-27,0.0008467194834101022,0.0,0.0008467194834101022
2019-06-28,0.001740108181749234,0.0,0.001740108181749234
2019-07-01,-0.001708928477153909,0.0,-0.001708928477153909
2019-07-02,0.0006175219984887071,0.0,0.0006175219984887071
2019-07-03,0.0022989752217494777,0.0,0.0022989752217494777
2019-07-04,-0.0001542315781468516,0.0,-0.0001542315781468516
2019-07-05,0.0009709069724129383,0.0,0.0009709069724129383
2019-07-08,0.0003412948406146422,0.0,0.0003412948406146422
2019-07-09,0.000723306698877535,0.0,0.000723306698877535
2019-07-10,0.001483509507374681,0.0,0.001483509507374681
2019-07-11,0.0007226059075351344,0.0,0.0007226059075351344
2019-07-12,0.001727941053989507,0.0,0.001727941053989507
2019-07-15,-0.00032218265018536514,0.0,-0.00032218265018536514
2019-07-16,0.0006680648988670784,8.608582969275048e-05,0.000581979069174328
2019-07-17,-0.0001754815841329301,0.0,-0.0001754815841329301
2019-07-18,0.0014456039979834781,0.00016107359494180743,0.0012845304030416707
2019-07-19,-0.0001760245901639344,7.911613177430382e-05,-0.00025514072193823825
2019-07-22,0.0004356282227446099,8.201541441155575e-05,0.00035361280833305414
2019-07-23,-0.0003728521774860561,0.0,-0.0003728521774860561
2019-07-24,7.649680857058524e-05,0.0,7.649680857058524e-05
2019-07-25,0.0004352238471765418,8.174106214920644e-05,0.00035348278502733536
2019-07-26,0.0004307891981739229,0.0,0.0004307891981739229
2019-07-29,1.1547355666649876e-05,0.0,1.1547355666649876e-05
2019-07-30,0.00010046114288477155,8.169867146631497e-05,1.8762471418456593e-05
2019-07-31,0.0008485020407639019,8.177761855132114e-05,0.0007667244222125807
2019-08-01,0.00011541962292034612,0.0,0.00011541962292034612
2019-08-02,-0.00031105701314114247,8.211898395725622e-05,-0.00039317599709839864
2019-08-05,0.000984225019173527,0.0,0.000984225019173527
2019-08-06,-0.0002648752013786082,0.0,-0.0002648752013786082
2019-08-07,-0.0001705634920464738,0.0,-0.0001705634920464738
2019-08-08,0.00015532999422232462,8.682011203470493e-05,6.850988218761969e-05
2019-08-09,0.0020301169070726906,0.0,0.0020301169070726906
2019-08-12,-0.0004661176031017261,0.0,-0.0004661176031017261
2019-08-13,0.0007499062971158517,0.0,0.0007499062971158517
2019-08-14,-0.00011241025361391764,0.0,-0.00011241025361391764
2019-08-15,0.0006243047408467344,0.0,0.0006243047408467344
2019-08-16,0.0005430230536428964,0.0,0.0005430230536428964
2019-08-19,0.0025189585713692427,0.0,0.0025189585713692427
2019-08-20,-0.001569692124895053,0.0,-0.001569692124895053
2019-08-21,0.0011641312904414865,0.0,0.0011641312904414865
2019-08-22,-0.00012227702043832444,0.0,-0.00012227702043832444
2019-08-23,0.0006319041627118299,0.0,0.0006319041627118299
2019-08-26,0.0012757829840246155,0.00016827016893736024,0.0011075128150872552
2019-08-27,-0.00023819057003580913,0.0,-0.00023819057003580913
2019-08-28,0.0004999408798909841,0.0,0.0004999408798909841
2019-08-29,0.000594154437542752,0.0,0.000594154437542752
2019-08-30,0.00030696957922381397,8.623251748253735e-05,0.00022073706174127663
2019-09-02,-0.0003075537423446544,8.179597401241915e-05,-0.00038934971635707353
2019-09-03,-2.422903402162619e-05,0.0,-2.422903402162619e-05
2019-09-04,0.002677786115061847,0.00016016785005657126,0.0025176182650052756
2019-09-05,-0.0006092152090254482,7.850457489561717e-05,-0.0006877197839210654
2019-09-06,0.00022614609987017082,0.00016686624381976868,5.9279856050402154e-05
2019-09-09,-0.0011645475533543764,8.135017136235149e-05,-0.001245897724716728
2019-09-10,0.0005067030179607842,8.137434984593992e-05,0.00042532866811484426
2019-09-11,0.0002187892241028297,7.833221540816854e-05,0.00014045700869466118
2019-09-12,-0.0003089822945139761,8.541222340708061e-05,-0.0003943945179210567
2019-09-16,0.00023075705364727296,7.829672165582209e-05,0.00015246033199145086
2019-09-17,-0.0004476006423165536,8.16087593869289e-05,-0.0005292094017034825
2019-09-18,-5.206153269870866e-05,8.568996476491294e-05,-0.0001377514974636216
2019-09-19,-0.0005125809545815218,0.00016714216655250714,-0.0006797231211340289
2019-09-20,-0.0006930113576424505,8.148560876212286e-05,-0.0007744969664045733
2019-09-23,0.0008219868954346639,0.0,0.0008219868954346639
2019-09-24,-0.0004635059994762583,0.0,-0.0004635059994762583
2019-09-25,0.0008794035127965802,0.0,0.0008794035127965802
2019-09-26,0.0003968980618141402,0.0,0.0003968980618141402
2019-09-27,-0.0008173925250534195,8.171747756627886e-05,-0.0008991100026196984
2019-09-30,-0.0011790012968781564,0.00016801092728655742,-0.0013470122241647136
2019-10-08,0.0006926354423414784,0.0,0.0006926354423414784
2019-10-09,-0.00018464863796875496,0.00016770619386225836,-0.0003523548318310133
2019-10-10,-0.0004914553979797915,0.0,-0.0004914553979797915
2019-10-11,0.0015622045903210828,0.00016016663663115366,0.0014020379536899292
2019-10-14,-0.00045832258052114834,0.00015997178665974517,-0.0006182943671808935
2019-10-15,0.0011136138214188746,0.0,0.0011136138214188746
2019-10-16,0.0001646066194749945,0.0,0.0001646066194749945
2019-10-17,0.0010508388574744364,8.148301415911727e-05,0.0009693558433153191
2019-10-18,0.0007337298750452678,0.0,0.0007337298750452678
2019-10-21,-3.197360225621319e-05,8.168058860037592e-05,-0.00011365419085658908
2019-10-22,-6.760199347533953e-05,0.0,-6.760199347533953e-05
2019-10-23,0.0011952070114960764,0.0,0.0011952070114960764
2019-10-24,0.0006013839152849915,0.00016731616192969004,0.00043406775335530143
2019-10-25,0.0006021598074250711,0.0,0.0006021598074250711
2019-10-28,-0.0007419454614975196,0.0,-0.0007419454614975196
2019-10-29,0.0008121393648881196,8.558615058252672e-05,0.000726553214305593
2019-10-30,-7.04041878400522e-05,8.16465695125201e-05,-0.0001520507573525723
2019-10-31,0.0008920677923375494,0.0,0.0008920677923375494
2019-11-01,0.0012031592741426876,8.137817598621752e-05,0.0011217810981564702
2019-11-04,-0.0005020708668729642,0.0,-0.0005020708668729642
2019-11-05,-0.000249371618334082,0.0001664781287944411,-0.000415849747128523
2019-11-06,0.0007951381215183834,0.0,0.0007951381215183834
2019-11-07,0.0002469743366253534,0.0,0.0002469743366253534
2019-11-08,0.0005799938737730309,0.0,0.0005799938737730309
2019-11-11,2.027728866708253e-05,0.00016713273646289833,-0.00014685544779581577
2019-11-12,0.00011245072244737831,0.0,0.00011245072244737831
2019-11-13,0.0008500233546478844,0.0,0.0008500233546478844
2019-11-14,-0.0002509454903638506,0.0,-0.0002509454903638506
2019-11-15,0.0014453189630447964,0.0,0.0014453189630447964
2019-11-18,-0.0001600689492207028,0.0,-0.0001600689492207028
2019-11-19,-0.00013784349704991353,8.139670174017385e-05,-0.00021924019879008736
2019-11-20,0.0001954973222464669,0.0,0.0001954973222464669
2019-11-21,0.0007947340224722918,0.0,0.0007947340224722918
2019-11-22,-0.0004668841766763131,8.177218981145593e-05,-0.000548656366487769
2019-11-25,0.0005106589454040702,0.0,0.0005106589454040702
2019-11-26,0.0008437041047205231,0.0,0.0008437041047205231
2019-11-27,-6.449407696300353e-05,8.164058471690282e-05,-0.0001461346616799063
2019-11-28,0.0014963059617214439,0.0,0.0014963059617214439
2019-11-29,-0.0007685093111215299,0.0,-0.0007685093111215299
2019-12-02,0.0008224796364280521,0.0,0.0008224796364280521
2019-12-03,0.0001935638419925286,7.890269655623536e-05,0.00011466114543629324
2019-12-04,0.0005441748115765777,0.0,0.0005441748115765777
2019-12-05,-0.00019926110398381437,0.0,-0.00019926110398381437
2019-12-06,8.019730982312899e-05,0.0,8.019730982312899e-05
2019-12-09,-0.00010969123283084749,0.0,-0.00010969123283084749
2019-12-10,-0.00017855500172973883,0.0,-0.00017855500172973883
2019-12-11,6.406379083713604e-05,7.868719691550503e-05,-1.4623406078369022e-05
2019-12-12,0.0005649196082037644,0.0,0.0005649196082037644
2019-12-13,0.00013476288857059094,0.0,0.00013476288857059094
2019-12-16,-0.0011569934340843707,7.843166679575913e-05,-0.0012354251008801298
2019-12-17,0.00021407599755025986,7.828288846522604e-05,0.0001357931090850338
2019-12-18,-0.0004147760841398369,0.0,-0.0004147760841398369
2019-12-19,0.0004884831262138871,0.0,0.0004884831262138871
2019-12-20,0.0008157334763993522,0.0,0.0008157334763993522
2019-12-23,-0.0008681975369236275,7.860377005243346e-05,-0.000946801306976061
2019-12-24,-0.00048434362509107486,0.0,-0.00048434362509107486
2019-12-25,0.0006757403300548398,7.842529703159333e-05,0.0005973150330232464
2019-12-26,-0.0004078581261395119,0.0,-0.0004078581261395119
2019-12-27,0.00013452933471326596,0.0,0.00013452933471326596
2019-12-30,2.4415254620340832e-05,7.828288846520517e-05,-5.386763384486432e-05
2019-12-31,0.0010228038796132454,0.0,0.0010228038796132454
2020-01-02,-0.00042039247550938795,0.0,-0.00042039247550938795
2020-01-03,-8.916242894495331e-05,0.0,-8.916242894495331e-05
2020-01-06,0.00036819867466523994,0.0,0.00036819867466523994
2020-01-07,-0.00023899750807103494,0.0,-0.00023899750807103494
2020-01-08,0.0011001875037576624,0.0,0.0011001875037576624
2020-01-09,-0.0008412149939426716,0.0,-0.0008412149939426716
2020-01-10,0.00042555386892391357,0.0,0.00042555386892391357
2020-01-13,-0.00012785313152789584,7.772472716827113e-05,-0.000205577858696167
2020-01-14,0.00011921706067830713,0.0,0.00011921706067830713
2020-01-15,-0.0018366578309558397,0.00024368188694056926,-0.0020803397178964086
2020-01-16,-0.0006510245901639344,0.00024370990151052204,-0.0008947344916744564
2020-01-17,-0.0007094546425106174,0.0,-0.0007094546425106174
2020-01-20,0.001180266151722823,0.0,0.001180266151722823
2020-01-21,0.00016188827110478527,0.0,0.00016188827110478527
2020-01-22,-0.0009000455140760943,0.0,-0.0009000455140760943
2020-01-23,-1.4532996160653467e-05,0.00015937023870534102,-0.00017390323486599448
2020-02-03,-0.0012356543250969564,8.76278977573143e-05,-0.0013232822228542707
2020-02-04,-0.0001760245901639344,7.889775125834241e-05,-0.0002549223414222768
2020-02-05,-0.0013099388898025876,0.00016855200017757294,-0.0014784908899801606
2020-02-06,0.001312864345033358,0.0,0.001312864345033358
2020-02-07,0.00036943845991754603,0.0,0.00036943845991754603
2020-02-10,-0.00023957393131851737,0.0,-0.00023957393131851737
2020-02-11,0.0010680402873120532,0.0,0.0010680402873120532
2020-02-12,0.0004529633080446161,0.0,0.0004529633080446161
2020-02-13,0.0010983037904178628,0.0,0.0010983037904178628
2020-02-14,1.914710914435524e-05,0.0,1.914710914435524e-05
2020-02-17,0.00021492682523627346,0.0001667122084014148,4.821461683485867e-05
2020-02-18,-0.0007909061670154525,0.0,-0.0007909061670154525
2020-02-19,0.0006949296441346577,0.0,0.0006949296441346577
2020-02-20,0.00023813171263596512,0.0,0.00023813171263596512
2020-02-21,0.0007327537273599095,0.0,0.0007327537273599095
2020-02-24,-0.0010543022611014406,0.0,-0.0010543022611014406
2020-02-25,0.0004383408884766472,0.0,0.0004383408884766472
2020-02-26,0.0003491394005613447,0.0,0.0003491394005613447
2020-02-27,-0.00037407411971914097,0.0,-0.00037407411971914097
2020-02-28,0.0008675598066258795,0.0,0.0008675598066258795
2020-03-02,-0.00010793777048819108,0.0,-0.00010793777048819108
2020-03-03,-0.0007353431551915951,8.102777232104411e-05,-0.0008163709275126391
2020-03-04,0.000859677954814736,8.56980035251512e-05,0.0007739799512895848
2020-03-05,-0.0003157755538734575,0.0,-0.0003157755538734575
2020-03-06,-0.00048009668054154364,8.56373277492453e-05,-0.0005657340082907889
2020-03-09,0.0019216149381023379,0.0,0.0019216149381023379
2020-03-10,-0.0008122979590607331,0.0,-0.0008122979590607331
2020-03-11,-0.00044509316892215754,0.0,-0.00044509316892215754
2020-03-12,0.0021711272741460935,0.0,0.0021711272741460935
2020-03-13,-0.0003516448416160333,8.158960762157946e-05,-0.0004332344492376127
2020-03-16,-0.0001883797931824126,0.0,-0.0001883797931824126
2020-03-17,7.009177557586022e-05,0.0,7.009177557586022e-05
2020-03-18,0.0003566341594724454,0.00017058118474325886,0.0001860529747291865
2020-03-19,0.0022910025818471224,0.0,0.0022910025818471224
2020-03-20,-0.001223575085555585,0.0,-0.001223575085555585
2020-03-23,0.0015599049951315436,0.0,0.0015599049951315436
2020-03-24,-0.0016286189061894172,0.0,-0.0016286189061894172
2020-03-25,0.000812093544465108,0.0,0.000812093544465108
2020-03-26,0.0011443029860340006,0.0,0.0011443029860340006
2020-03-27,0.0018395215933721498,0.0,0.0018395215933721498
2020-03-30,0.0015070653289571234,0.0,0.0015070653289571234
2020-03-31,-0.0008035013785664023,0.0,-0.0008035013785664023
2020-04-01,0.0024243377188237036,0.0,0.0024243377188237036
2020-04-02,0.0010620745959977853,0.0,0.0010620745959977853
2020-04-03,-0.0005465235114480891,0.0,-0.0005465235114480891
2020-04-07,0.000468296150688007,0.0,0.000468296150688007
2020-04-08,0.0016465400971099153,0.0,0.0016465400971099153
2020-04-09,0.0007688920626601305,0.0,0.0007688920626601305
2020-04-10,0.0026670974275430736,0.0,0.0026670974275430736
2020-04-13,-0.00023012422489539593,0.0,-0.00023012422489539593
2020-04-14,-0.00030792062839023567,0.0,-0.00030792062839023567
2020-04-15,0.0018748533742898687,0.0,0.0018748533742898687
2020-04-16,0.00023771961197239694,0.0,0.00023771961197239694
2020-04-17,0.0008980279950914873,0.0,0.0008980279950914873
2020-04-20,0.0007063042815616084,0.0,0.0007063042815616084
2020-04-21,0.001691931378443433,0.0,0.001691931378443433
2020-04-22,0.0013277227031918237,0.0,0.0013277227031918237
2020-04-23,0.0014971076904286384,0.0,0.0014971076904286384
2020-04-24,0.0011440722330119215,0.0,0.0011440722330119215
2020-04-27,-0.0005387826965989227,0.0,-0.0005387826965989227
2020-04-28,0.0006466435784156334,0.0,0.0006466435784156334
2020-04-29,0.0015394907302342486,0.0,0.0015394907302342486
2020-04-30,0.002386886089779282,0.0,0.002386886089779282
2020-05-06,-0.0011583174195467403,0.0,-0.0011583174195467403
2020-05-07,0.001527640506824811,0.0,0.001527640506824811
2020-05-08,0.0015990269594304374,0.0,0.0015990269594304374
2020-05-11,0.0003447982488885106,0.0,0.0003447982488885106
2020-05-12,0.0006687247493877659,0.0,0.0006687247493877659
2020-05-13,0.0013603020828499115,0.0,0.0013603020828499115
2020-05-14,0.0023443356057893518,0.00015933592884057174,0.00218499967694878
2020-05-15,-0.0003930250689769788,0.00015970139140544223,-0.0005527264603824211
2020-05-18,0.001215443002207601,0.0,0.001215443002207601
2020-05-19,-0.0002438164542195913,0.0,-0.0002438164542195913
2020-05-20,0.001863265636037665,0.0,0.001863265636037665
2020-05-21,0.00022136161452823223,0.0,0.00022136161452823223
2020-05-22,0.0012649547836557592,0.0,0.0012649547836557592
2020-05-25,-0.00012092089533636207,0.0,-0.00012092089533636207
2020-05-26,0.0010068539465820877,0.0,0.0010068539465820877
2020-05-27,0.0023999420067767293,0.0,0.0023999420067767293
2020-05-28,-0.00039997882460929767,0.0,-0.00039997882460929767
2020-05-29,0.0014301905365916808,0.0,0.0014301905365916808
2020-06-01,0.0013170690932792445,0.0,0.0013170690932792445
2020-06-02,0.0005175969529488629,0.0,0.0005175969529488629
2020-06-03,0.00016551377032552673,0.0,0.00016551377032552673
2020-06-04,0.0012019906725266824,0.0,0.0012019906725266824
2020-06-05,0.0012790269343954338,0.0,0.0012790269343954338
2020-06-08,0.0005435440470656867,0.0,0.0005435440470656867
2020-06-09,0.0007254051106238786,0.0,0.0007254051106238786
2020-06-10,0.0011699801802233186,0.0,0.0011699801802233186
2020-06-11,0.0020553436191572635,0.0,0.0020553436191572635
2020-06-12,0.0013288290314104286,0.0,0.0013288290314104286
2020-06-15,9.466485877137676e-05,0.0,9.466485877137676e-05
2020-06-16,-0.00017873034326663028,0.0,-0.00017873034326663028
2020-06-17,0.0012312335566363694,0.0,0.0012312335566363694
2020-06-18,0.0019948523049473886,7.745594790358913e-05,0.0019173963570437997
2020-06-19,-0.0002528107346736676,7.750074381318842e-05,-0.00033031147848685606
2020-06-22,0.000826279882172284,0.0,0.000826279882172284
2020-06-23,0.0011171202689355588,0.0,0.0011171202689355588
2020-06-24,0.00340033854937565,0.0,0.00340033854937565
2020-06-29,0.0001257292802327082,0.0,0.0001257292802327082
2020-06-30,-8.726592191938599e-05,0.0,-8.726592191938599e-05
2020-07-01,0.001907103698437376,0.0,0.001907103698437376
2020-07-02,0.0018778719883810104,0.0,0.0018778719883810104
2020-07-03,0.0017003423513198748,0.0,0.0017003423513198748
2020-07-06,0.010914435367952887,0.000247206701553243,0.010667228666399643
2020-07-07,6.147540983606557e-05,0.0,6.147540983606557e-05
2020-07-08,-0.0004135245901639344,0.0001633523940775221,-0.0005768769842414565
2020-07-09,0.0010141718376806463,8.365846204307175e-05,0.0009305133756375746
2020-07-10,-9.39841983750014e-06,8.376050735517862e-05,-9.315892719267876e-05
2020-07-13,0.0007788806150237001,0.0,0.0007788806150237001
2020-07-14,0.0011288774701045585,0.0,0.0011288774701045585
2020-07-15,0.0010584245123547915,0.0,0.0010584245123547915
2020-07-16,0.0010516129399312448,8.459987003108904e-05,0.0009670130699001557
2020-07-17,0.0005382447523226565,8.446141277018567e-05,0.0004537833395524708
2020-07-20,-0.00043874295659048195,0.0,-0.00043874295659048195
2020-07-21,0.00029888957682215345,0.0,0.00029888957682215345
2020-07-22,0.0020344052980060647,0.0,0.0020344052980060647
2020-07-23,-0.0012653699231772895,0.0,-0.0012653699231772895
2020-07-24,0.0006879504167284073,8.465128482385939e-05,0.0006032991319045479
2020-07-27,0.00028039471602829514,0.0,0.00028039471602829514
2020-07-28,-9.403195261588356e-05,0.0,-9.403195261588356e-05
2020-07-29,0.0016445136680289115,8.416307028360705e-05,0.0015603505977453045
2020-07-30,-0.0005342026531571396,0.0,-0.0005342026531571396
2020-07-31,6.093763103247064e-05,0.0,6.093763103247064e-05
2020-08-03,6.059059533706791e-05,0.0,6.059059533706791e-05
2020-08-04,0.00028383598819449197,0.0,0.00028383598819449197
2020-08-05,-0.00015255590799441711,0.0,-0.00015255590799441711
2020-08-06,0.0007899570375286103,0.0,0.0007899570375286103
2020-08-07,0.00026762406538800756,8.412042729793538e-05,0.0001835036380900722
2020-08-10,0.0002768849308239876,0.0,0.0002768849308239876
2020-08-11,4.535959144864402e-05,0.0,4.535959144864402e-05
2020-08-12,0.00025670844155296435,0.0,0.00025670844155296435
2020-08-13,0.00014538815593962773,0.0,0.00014538815593962773
2020-08-14,0.0023067997739304874,0.00024710561196414165,0.002059694161966346
2020-08-17,-0.0004135245901639344,0.0001627867276308134,-0.0005763113177947477
2020-08-18,-3.586039443275867e-05,8.362475456655656e-05,-0.00011948514899931529
2020-08-19,0.00041562776927718705,0.0,0.00041562776927718705
2020-08-20,0.0013364679346094981,7.942737251215351e-05,0.0012570405620973444
2020-08-21,-0.0002652016680425777,0.00016336930788819995,-0.0004285709759307777
2020-08-24,-0.0006443324994838373,8.397255373566217e-05,-0.0007283050532194995
2020-08-25,0.0004493799241859734,8.386944360445052e-05,0.00036551048058152286
2020-08-26,0.0007624492502230924,0.0,0.0007624492502230924
2020-08-27,0.0010962466759288098,0.0,0.0010962466759288098
2020-08-28,0.0002617825189291967,7.907290032204774e-05,0.00018270961860714893
2020-08-31,-0.00035192266948156416,7.919713748433873e-05,-0.00043111980696590284
2020-09-01,0.0009988069210586058,0.0,0.0009988069210586058
2020-09-02,-0.00032799621572929597,0.0,-0.00032799621572929597
2020-09-03,0.001465890548994455,0.0,0.001465890548994455
2020-09-04,-4.7499584443891964e-05,0.0,-4.7499584443891964e-05
2020-09-07,0.0007260408996336254,0.0,0.0007260408996336254
2020-09-08,-0.00011690318167237489,8.399297298947373e-05,-0.00020089615466184864
